AI_WEIGHT,LEGAL_WEIGHT,PQC_WEIGHT,RES_WEIGHT
0.16209777979391674,0.1804459705759922,0.33327382478621104,0.32418242484387993
0.03945878250232892,0.6485415094468814,0.06880109444140525,0.2431986136093845
0.21796565544604904,0.5757995784180595,0.04285358311394173,0.16338118302194962
0.11913168680764386,0.05696796349818821,0.6796884258968061,0.14421192379736178
0.3666481344322572,0.13065236018047233,0.09665136444288541,0.406048140944385
0.16431812871870732,0.4252624835972361,0.016203529635099786,0.3942158580489568
0.007853502524334475,0.40134888119110784,0.14723964984560894,0.44355796643894885
0.11118322193120535,0.2970062284127876,0.15770461462875715,0.43410593502725
0.10611983126712968,0.03879752767657677,0.2549858713597532,0.6000967696965405
0.05014797801839978,0.23746496897698602,0.4631044527221698,0.24928260028244437
0.5509365935746251,0.3052058037106938,0.006818201376913987,0.13703940133776701
0.499535591144614,0.27864629335211233,0.07823087913122698,0.14358723637204662
0.0351645283792475,0.010757325415288108,0.16194866885025827,0.792129477355206
0.11101602076615037,0.1821720483622663,0.25196660239348595,0.45484532847809733
0.5816472540250998,0.009866035182904258,0.36398679947806395,0.044499911313932015
0.08165023201648718,0.023791189515226,0.2959097572430405,0.5986488212252464
0.033472227863232284,0.20481694497133318,0.3697768946939352,0.39193393247149927
0.09744332028777472,0.6229260175039667,0.1967741311918073,0.08285653101645124
0.27869735523561234,0.08514830993273406,0.597062150575193,0.039092184256460744
0.3230910821401161,0.1292001987673349,0.527457243705621,0.020251475386928196
0.42209615063979444,0.028332415171255888,0.4220487542966518,0.12752267989229796
0.49168357746884456,0.07654801067048103,0.42551265583305853,0.00625575602761592
0.30069491574026097,0.10725156267216789,0.10143284337393603,0.4906206782136352
0.0926903272862232,0.19130631974680953,0.09351765975504327,0.6224856932119239
0.008929690117842235,0.2087429628797982,0.5872969880178545,0.19503035898450513
0.07082376629641216,0.35081112464939695,0.15971874954723392,0.4186463595069568
0.20263546431570606,0.444118151911273,0.1659999063180021,0.1872464774550188
0.4795004422505578,0.1467044172877046,0.04211869528550266,0.33167644517623507
0.44299705186853955,0.008543949620880842,0.4685303603615984,0.07992863814898127
0.3679469312406353,0.22155903376143538,0.004002311252238082,0.4064917237456911
0.6612744823201805,0.09901406245258691,0.032942824517584,0.20676863070964874
0.06393828858201735,0.25223872819834414,0.20737049889984457,0.4764524843197938
0.03996550702175886,0.12147759392150231,0.5403814421628954,0.29817545689384334
0.3737808843271787,0.007460743307192768,0.3582215265672215,0.26053684579840697
0.0027810749502443803,0.4002200636749917,0.3954422084077408,0.20155665296702308
0.027353613272557323,0.2243835017113803,0.30910257737301305,0.43916030764304936
0.1477596774161417,0.5324765116503483,0.1426778149529722,0.17708599598053787
0.2880232812127923,0.4161103512291503,0.0034232697010019657,0.2924430978570554
0.6664907391404645,0.08962602817496605,0.13580170727096447,0.10808152541360488
0.0745849757570431,0.07025413323074668,0.5917154244062812,0.26344546660592894
0.181181758915144,0.5889912227286649,0.15305807984153377,0.07676893851465758
0.2759254263755828,0.25385117856287803,0.3230244698551895,0.14719892520634967
0.09011947246707791,0.28413766815911606,0.5717992361289967,0.05394362324480919
0.11592077737987232,0.4405939823582268,0.3453608311470581,0.09812440911484271
0.07822412305178739,0.10933901407888981,0.1782989587863824,0.6341379040829404
0.4341491687278676,0.023019698061929904,0.013460428872144433,0.5293707043380582
0.09549273482119884,0.4602586572311374,0.24509603526313636,0.19915257268452738
0.3979767480233499,0.022701031486695597,0.062397088034156695,0.5169251324557977
0.3631334703756199,0.5021933569354696,0.09059246164686434,0.04408071104204625
0.024114045201460654,0.13551263807583877,0.33726297033606073,0.50311034638664
0.22107943307804478,0.24533252971461864,0.51095828056839,0.022629756638946546
0.12586386025108645,0.3207942464272389,0.3190137592537378,0.23432813406793665
0.00938900637973194,0.2329823400411692,0.25076926105837954,0.5068593925207193
0.30280008931085783,0.11395050628640964,0.40389863438075824,0.1793507700219743
0.18094201306849708,0.1790493552552083,0.3975223024191389,0.24248632925715577
0.5330191674677031,0.13332676346938893,0.1379517281745693,0.19570234088833857
0.2452514128951571,0.10893500193887935,0.4344029435117881,0.2114106416541755
0.36806051935357087,0.12064644671915743,0.1335260119761203,0.37776702195115147
0.05301182110221355,0.02833584586051551,0.48681588387998226,0.43183644915728864
0.3281876408831131,0.180560034522152,0.37941383718740457,0.11183848740733018
0.07165916192581642,0.5662175381052322,0.10592794610417329,0.25619535386477815
0.1528714190140187,0.3752384650929411,0.05232984960561957,0.41956026628742066
0.5100865988506499,0.3216046910539607,0.1026590599267458,0.06564965016864356
0.4369452176301099,0.2233690692407813,0.10637751565031106,0.2333081974787977
0.004138810783458616,0.2320827192777395,0.1341293156405098,0.6296491542982922
0.07122829897284062,0.26965974947925414,0.6095635886315233,0.04954836291638208
0.3415041827674198,0.49790808707734224,0.05269499360947266,0.10789273654576521
0.2430859670110281,0.5799892433452827,0.13893262810124457,0.03799216154244455
0.11861698394808945,0.16021992114751984,0.44785938549916854,0.2733037094052223
0.34316304645254875,0.18871941837329126,0.01625777037807139,0.4518597647960887
0.3748045139697759,0.47682323480821437,0.08642828246116267,0.06194396876084711
0.2368080488755576,0.11391926569954858,0.3679188444791504,0.2813538409457434
0.2913122183823076,0.6119307450715165,0.010060787462242158,0.08669624908393395
0.10484529366531045,0.2260852702251176,0.3509814658364216,0.3180879702731502
0.2253626564063307,0.0109594206998131,0.5803575098437893,0.18332041305006677
0.2513752071907316,0.3652574828252588,0.21614551064329565,0.16722179934071377
0.48467060495238934,0.39452662818473366,0.08405395228627977,0.03674881457659729
0.0567376585772429,0.08436836956285798,0.630718928303375,0.22817504355652413
0.2942148126664664,0.008295571850916537,0.3255401890009189,0.3719494264816982
0.6172118923774882,0.1478537898434596,0.11953257086656957,0.11540174691248285
0.020513007592481217,0.435010660654027,0.005015021659501707,0.5394613100939899
0.332079139172277,0.03628063867380864,0.3127101426217029,0.3189300795322113
0.03709885474053666,0.08601536375630175,0.6963764809327087,0.1805093005704529
0.10602015058632544,0.20879998264597496,0.5801071359303344,0.10507273083736521
0.18159358441585144,0.1692774413927113,0.3311812947842893,0.3179476794071478
0.059497972907893076,0.09956434616546861,0.3420725885983427,0.4988650923282956
0.06847441737298246,0.39851226444858445,0.12452385179831627,0.4084894663801169
0.1389352806615006,0.3515225466235438,0.10996165773148088,0.3995805149834747
0.6585843597379972,0.2600611242254773,0.0005683160255180585,0.08078620001100754
0.6407129650384409,0.026061438946201977,0.2834941555955433,0.04973144041981379
0.49202281774103107,0.12478517039586912,0.2486302508054056,0.13456176105769432
0.2874846933807287,0.16898979985143875,0.1867321593145757,0.356793347453257
0.444307779064945,0.07639731798816503,0.26040596418431844,0.21888893876257162
0.44649093232715265,0.2028516620363912,0.1063935618848814,0.24426384375157478
0.09772859168459506,0.6726573260044829,0.18554601302988571,0.0440680692810363
0.1309963157309777,0.012666068678270956,0.4052592124659069,0.45107840312484443
0.4991759490179981,0.2322349408423123,0.06628712085773263,0.20230198928195686
0.4604368888165173,0.06787584297544977,0.05816989548740143,0.4135173727206316
0.09091294571469995,0.00348502946953346,0.3264723856308799,0.5791296391848867
0.21461279894814844,0.4511534030759529,0.05544522824399914,0.2787885697318996
0.05958506314775763,0.11157470254908133,0.06655682048604739,0.7622834138171136
0.09361519116937256,0.4840247638926688,0.2451133550970646,0.1772466898408939
0.3158885284843702,0.07035764398297571,0.4959355323775526,0.11781829515510142
0.20179630189877712,0.27917635527599977,0.21685952121982055,0.30216782160540256
0.497510429428504,0.314746144124287,0.0226829009834402,0.1650605254637691
0.2910370251770307,0.5425104623158372,0.15974041999771363,0.006712092509418397
0.1521637075265496,0.03012139867645074,0.08526042296374292,0.7324544708332567
0.417756156403953,0.1659947302925963,0.04483784954890112,0.3714112637545496
0.41904966649590414,0.01214085643457838,0.5539236670611235,0.01488581000839409
0.18443943528697815,0.5990353114411581,0.11797727526464073,0.09854797800722324
0.13381633120407763,0.001433750220427199,0.5992908102973666,0.2654591082781285
0.6780153481752242,0.1822390240211103,0.09089925145093523,0.048846376352730175
0.0351835999144462,0.4078454694825334,0.2019869299970414,0.35498400060597896
0.35905515721853465,0.339031375152136,0.0022033805054367827,0.2997100871238926
0.19130810753562372,0.5523575569600284,0.08408964404915294,0.1722446914551949
0.028127706026458154,0.2074660633471163,0.5622467426492613,0.2021594879771643
0.36580439998617287,0.5393100106199852,0.00370202741348581,0.09118356198035629
0.09775257405937006,0.616931261293105,0.10474188800341531,0.18057427664410955
0.199947116565375,0.4811035054883208,0.07091291686188382,0.24803646108442035
0.42173380002926075,0.24367674627426283,0.0884708510746249,0.24611860262185145
0.2659326652016547,0.1389310557807572,0.09530975598127862,0.4998265230363095
0.02331055748335914,0.3495970369252646,0.11004812524613572,0.5170442803452405
0.2166220106888345,0.08893715530930113,0.1655782468799872,0.5288625871218773
0.1012260723045199,0.7880374826449432,0.11009281322781776,0.0006436318227191495
0.10881313741301867,0.5964739226427587,0.2902288294267304,0.004484110517492379
0.13720552943435918,0.49255808565943415,0.23486233039516569,0.1353740545110411
0.1624453623151853,0.03075416043230047,0.10058143819893187,0.7062190390535823
0.3886408578020527,0.4188359415106869,0.16906652039070863,0.02345668029655175
0.38655350901978075,0.1250462822499453,0.3559493405953234,0.13245086813495055
0.13477794496175846,0.24170789627833147,0.07058745614508347,0.5529267026148267
0.3207084981945754,0.1660456995383043,0.005443947933855674,0.5078018543332645
0.028203342930336665,0.28007612204514576,0.6888362212710666,0.0028843137534510146
0.21471636110233758,0.3147378994443044,0.014276714849816187,0.4562690246035418
0.04863302095621391,0.30722249379459426,0.1402581970695507,0.5038862881796411
0.17078958147040468,0.04626270820101783,0.2760109984555698,0.5069367118730077
0.01991639261655378,0.7322604344110357,0.025171179576943207,0.22265199339546723
0.028160646437300006,0.35687025307232967,0.1800245556887294,0.43494454480164096
0.09439550733638553,0.3121193355567219,0.4010375708271887,0.19244758627970374
0.2410596927406594,0.025103492779683857,0.048586482441229366,0.6852503320384274
0.00851833802790281,0.24499904204781847,0.579925998560247,0.16655662136403182
0.28082031583922656,0.21557039271496148,0.4029571263860492,0.10065216505976263
0.13694703801255118,0.26247723762430064,0.15875827600618306,0.4418174483569651
0.758561813303115,0.060473449398952744,0.023897062029809263,0.15706767526812307
0.2184867934916122,0.0002893350079331745,0.6061698120966866,0.17505405940376786
0.2913496773389988,0.3976600616151956,0.16384202719671584,0.14714823384908973
0.4799179110178679,0.2453769761981438,0.10841830814497842,0.16628680463900983
0.44423885236065613,0.0035859759290646116,0.36744287047824215,0.18473230123203724
0.6697891463722672,0.22252616394321598,0.05696411290554535,0.050720576778971675
0.04982829071429466,0.573724849690533,0.3662228258258279,0.01022403376934434
0.8319307463066382,0.024180679320502583,0.08539749795914028,0.058491076413718965
0.227561321086556,0.23676251977280846,0.37240360420368174,0.16327255493695386
0.18172556567726678,0.14278017306315877,0.4720575535482788,0.20343670771129568
0.04380513538142571,0.11002524471273825,0.028175241024832695,0.8179943788810035
0.17351061170715237,0.4813656560556313,0.12440751906051241,0.22071621317670392
0.12919628262254498,0.45379472098882534,0.31050842308490384,0.1065005733037258
0.3992122262706503,0.22362155159776784,0.0398415889686665,0.3373246331629152
0.004794945898276391,0.026794083437588562,0.855939038699539,0.11247193196459601
0.5274702510485577,0.07768391736654731,0.27205000671838886,0.122795824866506
0.17559476328361426,0.7790142681581325,0.0019859325481569588,0.043405036010096515
0.20147047092868894,0.7081704653485384,0.020676733217569864,0.06968233050520274
0.038156392666396165,0.2785284900380249,0.02950410678845268,0.6538110105071262
0.008249347311125282,0.36622794898846056,0.293316998513537,0.3322057051868773
0.5191709045605568,0.01036607624611734,0.21032344394237573,0.26013957525095005
0.04735745959334604,0.016212624724645568,0.44548259623179914,0.4909473194502092
0.06893711398743138,0.1372873682857699,0.4203316813516058,0.37344383637519296
0.41142691343800575,0.014433180396563173,0.4123509266140919,0.16178897955133917
0.05795743832910494,0.050443167263121765,0.24019146714451356,0.6514079272632598
0.5893663132408812,0.19162266667173256,0.0336784664436753,0.18533255364371098
0.19719508058643148,0.43852900554998075,0.27829290420942404,0.08598300965416376
0.04762363784906798,0.20165001787170253,0.13669052146688668,0.6140358228123428
0.15051911139181995,0.00041098701662709486,0.13642754681867458,0.7126423547728783
0.23316862913859043,0.2498019513769416,0.29173769572761493,0.2252917237568529
0.3041245548112894,0.09792711387365537,0.45448658198269826,0.14346174933235695
0.0549908052867452,0.2750537416843063,0.23876990601788411,0.4311855470110645
0.13240832141279618,0.3138973653957178,0.18520962635575292,0.36848468683573316
0.40115941891078816,0.4305442781119518,0.16343764455515733,0.004858658422102834
0.036604481920223836,0.5564815856596576,0.31627205209820175,0.09064188032191668
0.22146768622918242,0.189211850621639,0.10798928911441809,0.4813311740347604
0.2937295412841236,0.2925114966050646,0.21736671739127106,0.1963922447195406
0.08066750606697744,0.031622112716015185,0.15257681855606137,0.7351335626609461
0.1883488390820797,0.06263532560161346,0.20166870205319054,0.5473471332631161
0.1957121081070314,0.10774983949325502,0.053220715150924636,0.6433173372487889
0.3478170995702902,0.5515714486500946,0.030720474640527122,0.0698909771390881
0.14857972955798343,0.15533464778328515,0.17274299259822024,0.5233426300605112
0.2230400868860225,0.3448567878514999,0.10311961914220155,0.3289835061202759
0.14399088130897322,0.22742295622281558,0.3350626527790253,0.2935235096891859
0.15188907331379348,0.5233034584928636,0.2452657276799304,0.07954174051341234
0.2762107383488551,0.22361891876250065,0.1907248643468673,0.30944547854177695
0.1283570850542716,0.21647935318669484,0.5270154065867769,0.12814815517225658
0.1207880573347259,0.2660778813602585,0.6130689896957865,6.507160922907772e-05
0.5252472274916482,0.20860843595295067,0.19102900074153092,0.07511533581387014
0.32689697240157023,0.0954050363216936,0.37980662841774776,0.1978913628589885
0.16332685624335214,0.33464015705357986,0.4169642038201144,0.0850687828829536
0.21532135898618682,0.34041739205564164,0.031545793624266565,0.4127154553339048
0.3231777778272038,0.6318294061070191,0.044074443631847246,0.0009183724339299048
0.3019502018773055,0.1484937521872843,0.1540053084026979,0.3955507375327124
0.48042234386309035,0.4230180254616643,0.08805806301013015,0.00850156766511516
0.3728256643536672,0.46247999913894056,0.025846477738671624,0.13884785876872066
0.2804812645790036,0.040284037807103254,0.2474565355382276,0.4317781620756657
0.906927569452153,0.06147704549960842,0.030281042766196416,0.0013143422820420065
0.46164319655168723,0.42536459895278755,0.002041851884629674,0.11095035261089543
0.2915873308962368,0.4548092692427746,0.09944389210581521,0.1541595077551734
0.24017822608571557,0.09910797644458398,0.18766095318904719,0.47305284428065325
0.43089616809080994,0.42691106459505584,0.04884651096416194,0.0933462563499724
0.043424091388682515,0.011899822078259095,0.29357195621276094,0.6511041303202976
0.06993630749627022,0.02331232173874149,0.5405549400452746,0.36619643071971364
0.22613104879115556,0.3423857852372698,0.17361929001644597,0.2578638759551286
0.39300268892859,0.40354817994758063,0.03887619645995934,0.16457293466387
0.5564447714282038,0.11259673997465403,0.1372601499831994,0.19369833861394273
0.20369700090007428,0.3930386958642127,0.11473501350716242,0.2885292897285507
0.04665846741520419,0.10252475151554791,0.5370157134049005,0.3138010676643474
0.1122165576783509,0.3969685589973364,0.43792648677160495,0.052888396552707675
0.7139485203168181,0.1790120894049852,8.551208639734263e-05,0.10695387819179947
0.3110106388329441,0.34390338440802354,0.1386311941567667,0.20645478260226563
0.09579545312349153,0.2867788609279902,0.20392577355539732,0.41349991239312095
0.3437842799293321,0.39846046164959464,0.20224786016039864,0.055507398260674516
0.14571145936967597,0.48831525481710797,0.18728208745646305,0.17869119835675296
0.10646506992291009,0.1639082558810076,0.2313955559021448,0.4982311182939374
0.3863148142837383,0.28657397024070297,0.0677375934830255,0.25937362199253317
0.45111010711167254,0.407398981569731,0.0009512779613514412,0.140539633357245
0.08842398573253424,0.3048887851078443,0.5152365956501891,0.09145063350943242
0.7067248882735627,0.2612128724143026,0.028685629922304952,0.0033766093898295645
0.8268120152074526,0.03906177631060713,0.018333855694016726,0.11579235278792344
0.41514661832118643,0.10857905775074482,0.42393440833733526,0.052339915590733456
0.13271596231457883,0.2268825671127607,0.472304724332288,0.16809674624037257
0.4155253979015414,0.13094012181400674,0.21142784839904472,0.24210663188540724
0.10751052696115426,0.19486621402174706,0.6549591743479211,0.04266408466917749
0.010316680289331285,0.2628508678703856,0.25979963977636733,0.4670328120639158
0.2568210045390676,0.008142760927205265,0.6291986892056506,0.10583754532807642
0.4937890306278414,0.021447766533211527,0.16584860327319192,0.31891459956575513
0.0716422327515977,0.7406874114011832,0.015001055002861486,0.1726693008443576
0.0672932655399273,0.20855282899544728,0.5440891558574893,0.18006474960713606
0.25054931187881274,0.21129328423271662,0.36882952483709475,0.1693278790513759
0.47735626615237575,0.13543410496596162,0.14793112736743866,0.23927850151422395
0.17173412158423976,0.27932849746798555,0.1544406780768231,0.3944967028709516
0.22726881323208561,0.20217992720358446,0.4892019237261961,0.08134933583813378
0.046805785078986514,0.4955231158872026,0.0910566591241029,0.3666144399097079
0.023265053890898054,0.7152934166502907,0.04526742306554095,0.21617410639327037
0.05249054387596949,0.2455826556935588,0.2615494738243405,0.4403773266061311
0.49732520390897306,0.2147511368407188,0.2312767432247022,0.0566469160256059
0.12847199253701003,0.46676240909232625,0.10242853064668785,0.3023370677239758
0.19900287228972424,0.13058250965409218,0.457215725785671,0.2131988922705127
0.4468969865611732,0.19346578700825187,0.1587729692121215,0.20086425721845344
0.15657114867760963,0.27904079065407766,0.017454948095170744,0.546933112573142
0.44761987932803116,0.030632754657460327,0.1341801069813108,0.38756725903319755
0.11111837677584331,0.22202607223791243,0.20685570543165963,0.4599998455545846
0.11272844187710507,0.19105993875722863,0.5640072393375064,0.13220438002815996
0.046761105709388226,0.2738836150238474,0.03609899288074897,0.6432562863860153
0.38536571822890703,0.020626663385296114,0.03173310749403076,0.5622745108917662
0.3772454128547346,0.07157024814312143,0.01849630658414356,0.5326880324180003
0.21236904772233806,0.5357340355348932,0.10843492758977451,0.14346198915299413
0.5707949699940392,0.16391670560084973,0.23527389729244488,0.030014427112666053
0.08002556824793369,0.2722877359849745,0.5309504765835376,0.11673621918355415
0.6772660460290464,0.06300820989076468,0.11623747743704417,0.14348826664314468
0.08315511299653384,0.2754087004807498,0.209636382630279,0.4317998038924374
0.03173962064670614,0.0803025661549699,0.6375396771441826,0.25041813605414137
0.4514784580892051,0.0626566353209919,0.1225324807569323,0.36333242583287073
0.1736643751269837,0.695284378688031,0.05158766053123849,0.07946358565374677
0.6184679912466648,0.08693569647973917,0.260951545109863,0.03364476716373305
0.32639878513110315,0.513280439916732,0.11929659943232555,0.041024175519839196
0.4438718094507488,0.279267297234482,0.006776186328153002,0.27008470698661613
0.6116438429980121,0.05420002386245778,0.10952072098473008,0.22463541215480004
0.31351945017532246,0.4337443525575177,0.12480628564175993,0.1279299116253999
0.5015889491332932,0.018475030715902053,0.444797966355069,0.035138053795735806
0.16561268749471025,0.22132737855254545,0.10238213877300704,0.5106777951797373
0.22755803119649518,0.09737854898959235,0.2905338844293651,0.38452953538454726
0.265216200675677,0.40090969011138045,0.03298129619689413,0.30089281301604853
0.24260755486197805,0.08163371678618193,0.38572122024116146,0.2900375081106786
0.1636687169830432,0.19846754721919252,0.2647513892476058,0.37311234655015846
0.020858387526088262,0.5661660388616004,0.2784965817230335,0.13447899188927795
0.18245241475680632,0.2674002911076761,0.30941849968146673,0.24072879445405096
0.1148206428450201,0.25089074400184946,0.14623241244595622,0.48805620070717426
0.09602595131768801,0.1611811561264807,0.5855578262303651,0.15723506632546608
0.3287452020712771,0.087515770183085,0.2895898121284945,0.29414921561714347
0.2907130817833586,0.30878328434984914,0.1461055065668374,0.25439812729995476
0.005710719436995775,0.8498815187915496,0.1312912006161207,0.013116561155333833
0.19305637985202478,0.7154526567201805,0.05463882260725276,0.036852140820541925
0.06714410081487324,0.5039441639276596,0.410129289462998,0.018782445794469152
0.42833309801183767,0.22334879148796527,0.046314342619142926,0.30200376788105415
0.3279465366431514,0.3520157876382952,0.1585413903926821,0.16149628532587124
0.13769598864185295,0.15562640818954432,0.36194738992446207,0.3447302132441406
0.348527034219708,0.2526200750179252,0.37386693760037515,0.024985953161991738
0.18232990335226268,0.20594546969151173,0.13987731684634794,0.4718473101098778
0.013826427468559744,0.19726025493903368,0.3532908068167625,0.43562251077564396
0.9304201988457347,0.009841897819863915,0.045987794587474776,0.013750108746926788
0.03554312845480516,0.25363427781725045,0.6101337700932653,0.10068882363467928
0.29640261539729895,0.41621986682969897,0.25702145088634687,0.030356066886655136
0.1680400929357412,0.1567650860584499,0.3983799950407191,0.2768148259650899
0.04418140904859009,0.04803794504348977,0.2969921221556544,0.6107885237522657
0.009218736142308843,0.4931639980252614,0.020550035084347523,0.4770672307480824
0.15031487772006216,0.291039953715758,0.1422565080176681,0.4163886605465117
0.4187448609075675,0.24975517554035628,0.13159281753143626,0.19990714602064003
0.469383327530426,0.14729877009465828,0.20405272899866078,0.179265173376255
0.028379612356763534,0.5296949900331838,0.40513871976065796,0.036786677849394704
0.211411419411752,0.11514887077550487,0.38767807035529034,0.28576163945745287
0.1810306768766797,0.031615802527441214,0.10503796127343874,0.6823155593224404
0.13576574884397127,0.253613951564791,0.36603032100972127,0.2445899785815164
0.0759922194737554,0.3842043001524983,0.27269749801960547,0.2671059823541408
0.13882442674237236,0.21249950118906505,0.0796252630324314,0.5690508090361311
0.17036280191677425,0.12500872141391114,0.40266907071656916,0.3019594059527454
0.03213955035468627,0.17407672456898873,0.34779970549498135,0.44598401958134365
0.13720182759051633,0.3559441909367937,0.07103687315430524,0.43581710831838466
0.021990109304887213,0.09227979776243528,0.5383710306333054,0.34735906229937197
0.38802359700097155,0.34721567146087784,0.04479464288775777,0.21996608865039288
0.14495033704285776,0.19990582781309896,0.11543566513503424,0.5397081700090091
0.34063696203966604,0.14461233891841013,0.10552868994234915,0.40922200909957474
0.26498256015151,0.25869149823328097,0.2511353580162084,0.22519058359900068
0.3478441054589999,0.0734296305682307,0.3789121475028109,0.19981411646995859
0.1616553139449432,0.12644323349813694,0.13200335519814055,0.5798980973587793
0.03761920178162416,0.27246878163949334,0.08215717828514861,0.6077548382937338
0.1142464213294831,0.02908086260354799,0.30531613260291823,0.5513565834640506
0.6222653588460658,0.27227161731752614,0.02553144959475922,0.07993157424164866
0.2969132607840934,0.546131692764692,0.022279822510834275,0.1346752239403805
0.25320064916403057,0.032064798558121985,0.12179406879696475,0.5929404834808826
0.31365918494427053,0.4440758782846173,0.15633706466951391,0.08592787210159818
0.29610922879690976,0.19110825951688948,0.22680268622429633,0.2859798254619043
0.6296788646250131,0.1781629995591998,0.0415848825115599,0.15057325330422722
0.09601412849677808,0.6353570729640384,0.268272660028447,0.0003561385107367007
0.22437109957914161,0.37276458365294807,0.11144910279174729,0.2914152139761629
0.05633094406262523,0.14211896582196115,0.23751625048771527,0.5640338396276983
0.3015107470931881,0.3348595298291508,0.3372144140221545,0.026415309055506382
0.3571941920037823,0.5851684271852076,0.014147129136450028,0.04349025167456003
0.3526270823056985,0.1667503302929727,0.16372020769326417,0.31690237970806456
0.12593154634466908,0.5879704807084231,0.1346969059545251,0.15140106699238257
0.1029988745135036,0.5029401612962339,0.31973057557521434,0.07433038861504818
0.24035045260882182,0.29653286387083716,0.42782389087977163,0.035292792640569504
0.30301913459705404,0.24283843737850577,0.09321232950308554,0.3609300985213546
0.3356162047725708,0.1906663109750695,0.3675427213508464,0.10617476290151318
0.5531685705524555,0.042951147890754764,0.16984165307464658,0.23403862848214319
0.4058640471713225,0.16603268469249585,0.3807551356792312,0.047348132456950257
