CORE_STABLE,FRAGILE_TRANSITIONAL,HIGH_VOLATILE,STABLE_MEDIUM
0.1756005117160191,0.12715487215186924,0.30657353257720416,0.39067108355490754
0.5901104125220035,0.01583643836477025,0.08634310336589537,0.307710045747331
0.4050184186592337,0.26721270345307885,0.27418408879417633,0.05358478909351099
0.40077844604136525,0.4543871580612854,0.12229328820331394,0.022541107694035317
0.821744802836116,0.07708316906798567,0.07680176963504763,0.02437025846085079
0.37525195336969436,0.12330401052748782,0.1564243278306949,0.3450197082721229
0.2582717268495787,0.5917128924135442,0.024100849326043488,0.12591453141083345
0.42981540542857927,0.3516483898737136,0.10430004243197792,0.11423616226572932
0.5993427519107448,0.00018942981544362898,0.2169693235748789,0.1834984946989326
0.11680738377328163,0.6641623546498844,0.13290086146754979,0.08612940010928435
0.22879480720122533,0.6544762332831257,0.09006049403389504,0.02666846548175401
0.10213305680552057,0.3191204186312635,0.18541778982051182,0.3933287347427039
0.5023138837315679,0.24631054413137407,0.14493712054366287,0.10643845159339514
0.008440098589230035,0.8576520764098309,0.0998238213998576,0.0340840036010816
0.3435366332598962,0.10457934275202761,0.27556806426811703,0.27631595971995915
0.17871569968457673,0.547747450768249,0.0932308984208772,0.18030595112629694
0.19804981132334856,0.27968115205091193,0.39335245510766703,0.1289165815180725
0.2369786805762003,0.03724653501521631,0.6155713098813534,0.11020347452722999
0.5875622921705266,0.009234650375090619,0.10319419964164235,0.3000088578127405
0.34109455119462234,0.12135395248482093,0.4304426299626538,0.1071088663579029
0.24895491081618665,0.04709569788128208,0.5992150049576649,0.10473438634486627
0.2762724789859287,0.29050584537022733,0.3449515077834809,0.0882701678603632
0.30576680082596513,0.40774675038391384,0.03798546646043507,0.24850098232968593
0.03191734989128457,0.6294700857198672,0.15385541561560206,0.1847571487732462
0.21900801872042697,0.2731077936681773,0.47059066012669654,0.03729352748469914
0.2529144552654006,0.07280207739771279,0.3080418275401584,0.36624163979672825
0.2027954141404,0.33416766408199405,0.10192620391280567,0.3611107178648005
0.24738282291984157,0.2888416238812747,0.4556911210262572,0.008084432172626542
0.42696055594150434,0.387763632827633,0.14918966734495107,0.03608614388591142
0.024033083252240885,0.6470536104606721,0.2946462616961988,0.03426704459088828
0.1383540555980106,0.28151007233369657,0.566135908085457,0.01399996398283578
0.09966968815835751,0.8139176395986248,0.003398828011370799,0.08301384423164672
0.7071446655838579,0.21035882827281757,0.06714837737783858,0.015348128765485913
0.009596973656615286,0.09420329250005546,0.715744697943767,0.18045503589956216
0.2821871014711574,0.5546747513582567,0.116120300681803,0.04701784648878268
0.15120603618070064,0.495767433355173,0.338882476079099,0.014144054385027438
0.2598790319758539,0.18692352380011729,0.524410191754073,0.028787252469955883
0.187864325800087,0.5205055604352856,0.12981249825429098,0.16181761551033647
0.019779912165103483,0.0882330264707245,0.10620368403128676,0.7857833773328852
0.14833762020822175,0.2758522323767195,0.49679749902621484,0.07901264838884388
0.13305575826184204,0.2678454480153574,0.40258933132899466,0.19650946239380568
0.257302251527655,0.031412250663357934,0.6781918994104457,0.03309359839854128
0.2577039516743218,0.053199978675401445,0.46898431398452023,0.2201117556657566
0.438564924978773,0.07736344111272099,0.18312148753835697,0.3009501463701491
0.20790452212086274,0.015529520004513199,0.4640101361307775,0.31255582174384655
0.09282639348693941,0.5095779355817407,0.21513528613161903,0.18246038479970086
0.12235158055423712,0.28190608954243945,0.4242231602431463,0.17151916966017713
0.2843680047622978,0.3444265548224602,0.3559099793541308,0.015295461061111258
0.6219316847594882,0.19407152089856153,0.09636992820775717,0.08762686613419315
0.14039435772020364,0.46367096575244005,0.10116088054749177,0.2947737959798644
0.014527471805937584,0.09221215149313217,0.6833228869199309,0.20993748978099933
0.1370069561760345,0.40340506132384907,0.15421564319404468,0.30537233930607177
0.26101707917729033,0.2542104717294408,0.04462006345456196,0.44015238563870707
0.2991073350650964,0.15920526668902485,0.23219712624791522,0.3094902719979635
0.3442380049887351,0.27947349395721577,0.2948838898325399,0.08140461122150944
0.4137169395557159,0.19272064505261893,0.03469928204821299,0.3588631333434522
0.4315702722746521,0.47136301952038573,0.07374519450317658,0.02332151370178563
0.19376038088950515,0.03168250094207259,0.7207692202953988,0.05378789787302321
0.10118722590286051,0.18125842841059067,0.16778588128943286,0.549768464397116
0.33499781537546475,0.10293961000245794,0.17090813945770733,0.39115443516437
0.04995019296491672,0.2961613618826272,0.2611759944862481,0.392712450666208
0.3300668723721207,0.28933537905871887,0.34722553125640204,0.03337221731275842
0.022274033877532753,0.056833888214176335,0.35600560592363695,0.5648864719846539
0.3518687027951316,0.020910392736890354,0.528452069184073,0.09876883528390508
0.006561310325770757,0.40971945029884016,0.033083346523370735,0.5506358928520182
0.10242225938795863,0.15893380095796839,0.23535284892896882,0.5032910907251041
0.18940758846747485,0.09942640346258072,0.2989572943435996,0.4122087137263449
0.10046522962608666,0.5978925200587748,0.263676891860866,0.03796535845427252
0.22345911658141224,0.4019065976088675,0.03598252509399337,0.3386517607157269
0.27317286322223455,0.3496258294653471,0.04385986364993006,0.3333414436624882
0.30040486790035886,0.6244618984668818,0.04026837691017849,0.03486485672258085
0.5377950451034047,0.24809172622438094,0.12496673058066703,0.08914649809154741
0.39158949796263776,0.00014187543785048687,0.5791017691325998,0.029166857466911805
0.11792485417212814,0.27081296458478465,0.3679929218593114,0.24326925938377578
0.0812693734068375,0.6981174339257339,0.2156300078387013,0.004983184828727299
